comment,rating
"worked great but new prob.has come up... My husband had moderate-high HBP 200/110 once and other times about 180/99 mostly 150/90,but he was so irratable,quick to anger, depressed,tired always it was bad, so doc gave the 20/12.5 the first couple of days some dizziness when getting up, no major complaints mild nausea 1st few days. he takes it at night so no effects,no major aches but he works hard so he probably passed it off on work. It was a god send he felt great re-energised,he said his mouth dry a lil, but no big complaints. he has been on it over a year and recently he has lost libido. I only seen 1 other comm. on this.its not full on E.D. but interest has declined alot and sometimes his soldier wont stand at FULL attention any ideas from you other guys? only 1 other have this? but he has been very pleased with med. untill recently anyway. he says it still works great for him. any comments welcome.",5
I have water retention in my feet since I have taken this. I have never had high blood pressure. ,2
It has helped to maintain my bloodpressure,4
My blood presure went down and I felt very relaxed,4
"I was taking 240 mg diltiazem daily which caused chronic comstipation. I was changed to Benicar Hct and was immediately relieved, no adverse symptons so far 3 weeks now.",5
My BP has dropped to a normal level while using this med. I also have dizzy spells. Severe lower leg/foot cramps. After reading the posts here I will ask my Dr to find me something else.,3
"Started taking this bp medicine in Dec. 2007 along with toporol xl.Because I had bronchitis in January 2008 I took mucinex dm which sent me to the hospital with stroke like symptoms. Er doctor said I needed to speak to Dr. about bp med.  Also had many problems on benicar hct.  Rapid heartbeat, feet cramping , severe diarrhea, feeling like everything inside of me was going awry,and just not feeling well at all.  Saw my Dr. and a heart Dr. but couldn't find anything wrong with me. I was sure the diuretic in the benicar was dehydrating me and pulling everthing out of me. My insurance made me switch to Diovan HCT and I still had the same problems.  I suspected the diuretic in the bp med but was told it was not. For 10 months I was sick with these symptoms.  In October I told the Dr. I wanted off the diuretics.  ALL SYMPTOMS WENT AWAY. Am on diovan 80 now and doing GREAT.  Please watch the diuretics!!!!! They could be your problem.",2
What concerns me is that the doctor prescribed   this medication to someone with diabetes.He had a seizure this evening and I believe it has to do with this drug.I will be calling the Dr. in the morning.,3
this med. worked well controlling my high blood presure but it caused a side effect not listed hear. It caused me to have hemeroids and lots of rectal bleeding.,3
"Height of blood pressure 210/169 Been taking for about a year and my blood pressure has been good, strangly though it bounces from normal to low. My joints do hurt but didn't think it was from this drug. Worst part is not able to do much because everytime I start doing something streanous my heart races. I have tried several different meds and with all heart medicine the first month of taking is always the worst. I don't have insurance so I get sample packs from my Dr. I do beleive however that it is the reason I have depression problems. I am a young person so fealing the effects of being old is very diffucult for me to handle. ",5
"Used it for 5 years, worked well, except recent blood tests showed high kidney functions/filtration.  went off of it and kidney functions back to normal.  Now on Norvasc",4
no other medication seemed to be as effective.  however it is way too expensive so i have had to beg meds from my doctors.,5
"Lowered my blood pressure. But, have extreme fatigue, flu like, aches, and don't feel like doing anything except sleeping. probably should not have stopped taking it but did not take it yesterday and feel much better today. going to the Dr.'s to get off this stuff. ",5
Extreme fatigue and occasional dizziness. Also reduced kidney filtration rate to below normal in last blood test. Am now off this drug,3
"Been on this for years.  Have never had ANY side effects.  BP immediately dropped.  Unfortunately, my insurance has dropped it from its preferred list, but it has worked so well I am paying the higher price rather than risk the side effects of another medication.",5
"BP was 191/110 and didn't know it. started out with 20/12.5  down to 130/94 meds up to 40/12.5 no change still 130/94. headaches, muscle aches, joint shoulder/knee pain dizzy, vertigo, sometimes feel like legs weigh 1000 lbs and don't want to do much. lots of tention in neck.  dr added lisinopril and if this doesn't help, then will change to something else.  Don't like feeling this way.",2
"I was on Hyzaar.  My insurance co. decided it would not be a preferred drug.  I tried benicor HCT.  I was OK for 3 weeks.  Suddenly I became very fatigued and felt drugged.  I had terrible knee pain.  All I wanted to do was sit or sleep.  My eyesight seemed to be quite blurry.  I couldn't concentrate.  I went off the med this morning and went back to Hyzaar.  After just one day off the benicor, I feel 1000% better, my knee pain is gone, my eyesight is better, my energy is back.  I don't care if the drug lowers my pressure, the side effects aren't worth it... especially for a lousy insurance company.  I'm back to Hyzaar and back to being normal.",3
doesn't control my blood pressure,3
"I have been taking this medication for years. It lowered my blood pressure nicely; however, side effects experienced includes thinning hair, moderate to sometimes severe muscle aches and pains in the upper arms and legs",5
"I have high blood pressure, high cholesterol and taking the medication only makes me dizzy, nauseous, and dull headache, and muscle soreness in my neck and shoulder on left side.  all i want to do is go to bed and sleep after i take this and my Glimeperide diabetic tablet.  the Glimeperide did not do me that way before the Benicar HCT. I have talked to my doctor and pharmacist about this, they do not seem to believe that these medications are causing any problems.",1
i stated on benicar hct 20 over 3years ago i hav been moved up to benicar 40 hct 12.5 and it has worked since the beginning i do have ringing ears but all meds have side -effects some worse then others so i hav e had a great experince with this drug,5
BP was 150/115 when put on med.  now it's 105/79 ave. My hands tingle at time and muscles ache some. Been on this drug since 2004,5
"fatigue, muscle aches, soreness of joints",3
"It really helped my blood pressure, but I started having pain in my knees, arthritic type.  I went off benicar hct, and my knee started feeling better.  I am not sure this is related to this medication or not, but my knee does feel better since I have been off the medication.",5
"I changed from Lisinopril due to bad coughing. However Benicar Hct had my muscles so sore,I was tired and in pain, I went back to Lisinopril after a month. I will put up with the coughing and take cough drops!",1
I started this 3 days ago and havent felt better at all !! actually worse !! I cant do the with the problems its freaked me out worse than the anixity that was the reason I went to the doctor in the first place!! I have the dizziness the weakness in arms and legs and shortness of breath and my heart is pounding and Im thirsty all the time and hot!! Im going back to the reg Benicar and telling the dr!! If he wants me on a water pill hes gonna have to figure something else out!!,1
after 6months on this drug started have a rapid heart rate doc discontinued drug,1
when i first started this medicine 6months ago there where no side effects but know it has made me have a rapid heart rate at times doc discontinued this medication,1
I started this medication 2 1/2 weeks ago.  First couple days the blood pressure was down but my muscles felt weak.  Exteme fatigue at times.  Severe muscle cramps in legs.,4
"started 1 1/2  yrs. ago on this drug,my  bp was 145/95.today it is  130/85. and have had no side affects",5
Took 40/25 dosage for about 1 year.  Had some infrequent blurred vision side effects. Eventually I began a diet and soon after my b/p dropped to 78/45. Dr advised me to stop taking.,3
"sweating, upper abdonmen pain severe, could not walk up right,dark Stool,constant ringing in ears flu like symtoms,but it lowered my presure taking benicar one week. caution. i am seeking other otpions",2
"After about 1-1/2 - 2 hrs. after taking Benicar, I experienced a sinking sensation and my b/p dropped to 105/45 which made me feel very weak and lethargic.  I have d/c this med.",1
I have not no problem with side effects and it does control my blood pressure.,5
"Started out with Benicar Hctz 20/12,5 worked well, lowered my blood pressure, the doctor was not pleased with progress. Changed to 40/25, after about a week, severe heart palpitations at night, very hard.  My doctor discontinued the med. began the lower dose today, so far no problems. ",4
"Taking 40 with HCT, lost weight dropped to 20withHCT, now having more problems.  Stopped taking per doctor.  Probably not good for people whose blood pressure is moderately high at times or agter life changes with diet and loss of weight",4
"I was on Benicar HCT for 8 months. After 3 months I started getting severe headaches, after 6 months I started getting dizziness which developed into Vertigo.  Stopped taking Benicar HTC and the Vertigo and headaches have stopped.",2
"Blurred vision, headaches,dry mouth,memory loss and loss of desire for daily activities.  I am taking 40/25mg",4
Been taking for 2 weeks now. BP went from 145/96 to 128/71. No side effects noted. ,5
"Been on it for six weeks and never did adjust to side the effects. The blood pressure ""crash"" is one side effect that causes fatigue, vertigo, and dizziness. It works! but should be used in extreme cases. ",4
I took 20mg benicar-hct today @ noon for the first time several hours later I came down with a terrible headache it is now 9:20pm and I still have it after taking tylenol. I am really frustrated!!,1
"I have been on this medicine for a couple of weeks it lowered my blood pressure,I have had severe symptoms of arthritis,stomach cramps and dark stools, ringing in my ears",2
"very weak,dizzy,tried",1
BENICAR HAS HELPED ME LOWER MY BLOOD PRESSURE.,5
This medication has given me ED with no wants or desire feeling for sexual gratification.  There must be a better way to help lower my blood pressure and keep the desire going.  ,4
muscle spasms,3
"I started taking Benicar/hct  18months ago after taking lisinopril,which kept me with this awful cough,hacking day and night. Benicar has kept my pressure down without all of the side effects.I'm an african-america female,age 47.",5
"2 family members prescribed same drug,all were relatively healthy otherwise,early in treatment all had severe arthritis symptoms,swollen joints,inability to use hands.   ",4
I am hypertensive patient but this medication only works for 12 hrs end up taking amlodapine 5mg at night,4
causes stomach pain dark stool,3
"My blood pressure has gone from 165/105 to 125/70. No bad side effects, except perhaps more ringing in the ears than I had before.",5
Half of the hair on my head fell out over a nine month period!  It also caused my blood pressure to fall very low at times- I felt faint. . . (not good while driving.,3
My doctor changed me to Benicar from Hyzaar.  All versions have increased my blood pressure from 140/90 to 150/100 at peak.  I switched from Hyzaar because it was no longer working.,1
"I experienced one moment of dizzyness and breathing difficulty the first day and now after intense exercise. Otherwise, I feel fine and it has normalized my blood pressure.  ",4
"I have tried two different medications to lower my high blood pressure.One was prescribe to me with out the hctz and the other was, and since I started taking the Benicar my blood pressure is at it's normal rate again I can't complain.",5
"For over two years now, my blood pressure has regularly been 120/80 or close to this reading.",5
Controls moderately high BP 140/100 to 120/70 ,5
I take this in conjunction with Sular since my blood pressure is extremely high without medication.,4
"This medication gave me constant headaches ... but it did lower my blood pressure, I think the HCT was the culprit that caused the headaches.",4
"Constant nasal congestion, especially at night",2
"Three weeks ago my Doctor replaced my Norvasc medication with Benicar HCT. My blood pressure went up from 120/83 to 162/115. The medication never worked. My Doctor has asked me to double the dose, which l just started this night. Let's watch and see if Benicar HCT will bring my blood pressure to normal.",1
"49 year old with initial blood pressures of 180/116 weight-178  Lost 28 pounds, changing lifestyle !  I take 1/2 of the 20mg - NO SIDE EFFECTS",5
This medication made me dizzy and  caused me to loss conciousness and i collapsed becaused it droped my blood pressure drastically. I only used this pill for 4 days and have had to stop taking it because it put me in the hospital.Use with extreme caution!!!,1
My blood pressure is is still high. I have a mild rash.,2
"had some nausea, have ringing of the ears",2
caused increased creatinine and potassium levels.  quit taking after 5 months.,2
Blurred vision ,3
"fatigue,much sweating when exercise and dizziness",2
Bystolic and Diovan combined at the dose of 5mg/80mg seems to work well! My numbers are usually 115/75 or less. My pressure use to be 140's/90's. I have been able to maintain my muscle mass and have above average energy when playing sports.    ,4
"Problems urinating 4-5 times at night,feeling sick in the morning and it takes me several hours to get balance back before I can start the day.Been check out and was told by two doctors there is'nt any thing wrong but just aging. Have had bladder back up and cysts developed in scrotum.Blood pressure now spikes at differ times and have developed more anxiety.",2
"Uncontrolled HBP (avg. 200/115) for years, tried everything, cut salt out, lost weight, exercised,  Ramipril, Coreg, Clonidine, Diovan, overlapped multiple meds, nothing worked.  Went for MRI to rule out blockage or blood to kidneys or adrenal gland problems…nothing.  I was taking Lipitor anyway, so doctor said let’s try Caduet , honestly, 1 day, and BP was down to avg. 123/77, I had to stop taking some of the other meds because it was getting too low!  This is a miracle drug for me.  Everybody is different, and the causes are different, just so glad we finally found the one that works for me.",5
I have not had any negative effects from this medication. I like it much better than taking 2 different meds for High BP & High Cholesterol.,5
"I'm taking this for high BP & high Cholesterol. I previuosly took Zestril & Lopid to control each problem. I was concerned about liver damage from Lopid and asked to try a combination product. So far I', very happy and have not experienced any side effects. Thank God for doctors who are willing to work with patients to solve healthcare problems!",5
"no doctor here knew why or what it was but I sure felt extremely sick, had from shoulder to bellybuttonb a weeping deep purple rash with blisters which got infected! I'm forever urinating, changes in vision, fainting spells, slow and irregular heartbeat, unexplained weight gain, a nagging headache, unusual hoarseness, tighness in chest, itching and I'm forever sleeping. went to the doc this morning and he said...nothing wrong with CADUET, keep taking it. reading the reviews just now I'm amazed, so it is not me it's thoses stupid pills. called immediately another specialist and he said stop immediately you've got an allergic reaction, there are other pills which work just the same. so in other words I'm not crazy but the first ""quack""! thank you very much for ruining my exxpensive and long awaited holiday! I'm glad there are other doctors who take their patients seriously! for all of you: listen to your body and don't be shoved aside by a doctor who thinks he""s God Almighty!",3
"Easy to take, one time a day pill.",4
Causes swelling in the ankles/legs.  Very quick reaction/swelling after one drink of alcohol as well.  ,4
this drug is ok for me.,1
"I've been taking this med for a year now, cholesterol numbers were lowered by 100 pts, my BP were 140/80. I had no problems until a month ago, started having severe leg (muscle) pains, unable to sleep or walk at times. Dr. got me another type of meds and the pain has pretty much disappeared. If I didn't encounter the leg pains, I would have been satisfied with caduet.",4
been taking for a year now and bp was still a little high.  I am taking twice a day now to see if that works.  Do not know if this causes my leg and back to ache or not.,3
I have had severe muscle pain in my calfs'so I stopped taking it-the pain was resolved.,1
"No problems when taking the norvasc alone. Since taking this combo product I have had  muscle/joint aches and pains, weakness, very little energy, mental confusion and fogginess. I felt very old, fatigued and depressed. I lost a great job. This medication is expensive so I quit taking it. It's been 5 days without this medicine and I am starting to feel so much better. The symptoms mentioned above are resolving. I would advise anyone to consider the possible life altering consequences before taking this medication.  ",4
THE ONLY SIDE I EFFECT I HAVE IS URINATING IN THE MIDDLE OF THE NIGHT,5
"After trying various types of medicine, this one works for me. My average BP was 160/100, now it is 130/70. Side effects are dizzyness, but minimal. I have been on this medicine for about a month.",4
One year this month- blood pressure and cholesterol doown significantly.  No side effects.  Very satisfied.,5
i am taking this drug since may-2009. my diastolic went to normal but not my systolic.during day time/working still high as 130-145 average.no ache yet but realizing a bit of sleepiness.,3
"very good med, no problems, age 54",4
"Caduet has lower my blood pressure and cholesterol.  Feet hurt, sowllen ankles. I use this for two years. I have now stop taken it .  Dr. says my legs are sowllen along with my ankles.",5
"use to have some mornings on getting up from the bed, foggy feelings in the head and some pressure on the neck with blurring of the eyes, have used this medication about 2 weeks and most of the symptoms have gone",1
"This drug was not a good match for me.  It caused constant heartburn, extreme dizziness, and a very foggy brain.  From my research, the loss of being able to think is from the Lipitor.",2
BEEN ON FOR OVER A YEAR AM 34 YRS OLD AND HAVE HAD LEG AND ANKLE PAIN FOR THE LAST 9 MONTHS,3
Hip & leg pain when walking.,2
"Lowered my BP and Chlorestoral, no joint pain, but I do urinate 3 times as much during the day, and now wake up in the middle of night to go. Small price to pay for the benefits. ",4
"Severe swelling in the lower extremetries, pain in my joints, very sore feet, always wanting to sleep, and urinating more. Don't recommend.",1
Horrible!! Severe joint and muscle pain. Couldn't sleep due to pain.,3
Pain in lower areas. Feet mainly!!,1
I have been taking Caduet since Jan. 08. Feeling much better. My joints do not hurt yet. I do not feel tired. My only side effect is that I urinate alot more during the day and night. I'm not sure why.,4
"forgot to add that BP was actually going up, pulse in the 100's by end of week.  horrible med be careful",1
"yes easy to use swallow pill done.  Problem - calves and ankles became very painfull - increased in measurement by at least 1.5 inches and right calf by 2 inches.  Depression, burning, pain in joints, lethargic and apathetic.  Only took for one week. ",1
"This combination of Norvasc and Lipitor did a good job of controling my blood pressure..but I found that it caused me to be ""achy"" and tired. I had two other people who were taking caduet report the same effects.....I asked my doctor to replace the caduet with regular Norvasc, which he did....and the ""achy"" joints and tired feeling disappeared.",4
I am extremely tired most of the time.  I just want to sleep.,3
BLOOD PRESSURE TO NORMAL/SAFE LEVEL IN 4 WEEKS. CHOLESTEROL IN 6 WEEKS WENT FROM 246  DOWN TO 149!!  NO SIDE EFFECTS AT ALL 11,5
how about vitamin d intake does it effect use of caduet.,3
This drug very quickly lowered my BP and reduced my cholesterol.  I was very happily surprised and have zero side effects.  ,5
This medication works well and quickly.It also controls my BP just as well.,5
"While the medication was very effective for controlling my HBP and my cholesteril, it cause marked swelling of my lower extremities.",5
"I feel sick all the time.  I sleep all the time, have bowel problems, depression, weight gain, you name it, I have it!",4
"I have taken candesartan (originally the brand name Atacand, and now the generic) for some 14 years. It has been effective in reducing my blood pressure, and I have had no side effects. My doctor originally prescribed Diovan (valsartan) but I gained weight. She switched me to  candesartan (which I take along with amlodipine) and it's been a perfect combination for me.",5
Brilliant felt great within days but after two weeks I have leg cramps and are tired but the trade off is worth it blood pressure was 175/88 now 130/70 No more chest pains shoulder pain or neck pain  A little emotional but not sure if that is menopause  Also take synthroid and have a 6 year old ,5
"I was on the label Atacand for years and loved it.  I take 32 mg a day and am suppose to cut it in half and take it twice a day.  The pill shatters even with a pill cutter. The lethargy is terrible, looking for something else.",4
This is the only medication I have taken that doesn't give me a bad cough as a side effect.,5
"took it, felt lethargic all day. stopped taking it was back to old activities like cooking, washing up etc. BP down to 137/79 each day but started taking it again and lethargy returned and 142/70.  Am also taking thyroxine for hypothyroidism,and aspirin for blood. Have been prescribed various other BP drugs with no luck.  Fed up. ",1
"Back pain. Sore gums and teeth. Increased need to urinate at night.  Similar ED  problems,as with Atacand and Diovan. Blood pressure averaged 122/84 using 12 mg.  ",3
Creat. and potassium go really high.,2
"I was on an ace inhibitor & had nighttime cough so hard to go to sleep, was on a beta blocker and was so tired I felt fatigue all day, took this ARB and felt alert and no cough.",5
"no expereince:   Military retiree pharmacy deleted issue of Diovan for my B.P. and protenuria, mild and mandated I switch to  candesartan.     i was takign, twice daily, 160mg of Diovan now I am switched to this Cabdesartan, 16 mg.  Will see what happend when i again take my 24 urine test and constantly check b.p  shame, Diovan worked well.  even sent a letter to the D.O.D. from my Doctor, non military, and some general, M.D. dnuied as it costs to much so they switched to this. Typ[ical miitary retiree treatment. disappointed..perhaps it will work?  My concern is my proteinuria will come back and i will, again, have b.p. adjustment problems.  i have a slite heart mur mur, so he the doc says.",2
"I was prescribed this medicine 20 years ago and used the name brand Capoten . I also take Thyroid replacement meds . Thyroid Gland regulates blood pressure. In the past the pharmacy has filled with generic form Captopril by mistake so I tried it and 1st I noticed the side effects (red face and red eyes were missing, when I took it) at first I liked that, but after few days noticed my pressure was high ! Found out it was not working, so went back and got Capoten ,problem solved . Well solved until Capoten became unavailable few years ago. I had to have the dose doubled 25 mg to make the Captopril effective but did not do as good as Capoten despite what the pharmacist tells you . Have had some high pressure readings of 160/105 so dosage prescribed went up 50 mg , now 100mg a day . Most times pressure stays the same after taking it , and at the most it will bring it down 10 points . Possible that i've become resistant to it or need additional meds . Captopril is the active ingredient in Capoten but my personal experience is why I don't like Captopril . I like the low cost but would gladly pay the 60 bucks for the name brand based on what i've seen . Everybody is differant but wanted to share my experience .           ",2
"Ive been on captopril for 6 months along with nadolol for for blood pressure and migraines I was on diovan before but made me gain to much weight 45 lbs,after i started taking captopril I lost weight like crazy a pound a day,now I can eat anything I want and dont gain anything,something in the pill works on the fat cell receptors ,androgen2 is what the chemical is that causes the fat cells not to duplicate.so just for that Ill take this nmed but not everyone has the results I do.so I take captopril and nadolol,and im happy :)",3
excessive coughing,3
it helped me to control my HBP better than other medication.,4
this treatment is awsome.  I love drugs.,3
"Started Captopril 11/10/09. BP was 169/104. Today 12/01/09, BP 158/82 I didn' make many changes in my diet although I am more conscience of my sodium intake.And the only formal exercise I has was walking a 1/2 mile on treadmill this morning. I weigh 320lbs and Doc said if I lose 10-20 lbs there may be no need for meds! Sooo I'm walking them out of my life and back to health! ",4
"i use 50g,can i increase it?",3
"I took this med post partum seven years ago and it worked well. now bp high again and this med is not doing anything. i took it because of the low side effect, but it's simply not working.",2
my daughter has taken this since she was 2 and it has worked very well at controlling her high blood pressure.,5
I feel better when I use this drug. I am regularly suffering from high blood pressure.,4
worked quickly in reduceing my blood pressure.,5
In the begining this drug made me very ill and then leveled out for about a year slowly my bp started creeping up again. I am becoming unsatisfied with it's effectivness.,3
bad,1
I undergone taking this before for 3 months straight and on the 4th month half a tablet. Until the doctor told me to stop taking it.,4
damm i feel good...,5
"The medicine was great for lowering my pressure; however the chest pain I get from it sent me to the hospital several times. I had to stop using the medicine. My chest was tight and heavy. The feeling is a very uncomfortable one. I also have face numbness on my left second whenever I take this medicine. IÃ¢Â?Â?m sure it works for others, but for me, the side effects are enough to say no. ",5
"took for 30 days.  blood pressure is perfect but side effects getting worse and had to stop taking it.  i would run out of breath and have pain in whole upper chest area like asmha but the worst was the first half of the day i could not kneel down and stand up , i would almost pass out.also slight diariaha /   would not rec this drug ever",3
"Dr.switched me onto Chlorthalidone 25Mg after having trouble with metabolism and and loosing weight being on Metoprlol 50MG,which is Known to interfere with that as well as raise A1C. I was hesitant after reading some of the reviews.Right away my blood pressure went up and my heartrate increased with it pounding in my chest contantly. after the 4th day I woke up with a terrible headache, the cold sweats, was shacky and felt as though I was going to pass out. I switched back to the other medication but am going to start on Atenelol which doesn't have as many adverse side effects as Metoprlol.This was one of the worst medications I have ever taken. Heed the reviews! ",1
"In conjunction with Atenolol, this medication definitely made a huge difference. After just two days my whole body seemed to just shrink. The swelling in my feet and ankles disappeared so much to the extent that my shoes are a little loose!The pressure I felt in my chest is gone...It's now been maybe 3 months and am very happy with it.",5
Only taken 2 pills in 2 days 25mg and my calves are tightening and stiff.  I've had s previous knee injury and my knees hurt..keep getting spasms.not sure I want to stay on it. I go back to docs in 3 weeks. I'll keep taking til appt unless legs worsen..,1
"When Urinating, it sometimes burns. Feels like it has a high acid burn. ",4
"Second diuretic tried after Triamterene, still no cigar. This one amplified the heck out of my knee arthritis, and made my calves sore and stiff. Next!",2
"I have been on this drug for 10 days.  It immediately lowered my blood pressure.  I have had zero side effects.   I’m prescribed just 12.5 milligrams and am thinking 25 would keep my blood pressure at a little more acceptable numbers, but the doc makes that decision ",4
So nauseous all day. Hate this feeling. Quit it yesterday. Didn't have a problem with the direretic that I am aware of. I am just sick all day.  Yes you lose weight you don't feel like eating.  Some diahrrea too. ,1
"Was taking Losartin/hydrochlorothiazide (100/25) before, but BP was still 150/90. I started losing weight (by eating less!) and dropped 25 pounds. Also, Dr. switched me to chlorthalidone 25mg and kept me on Losartin 100mg. For first 2 weeks, was really dehydrated, had night foot and leg cramps, light-headedness, generalized weakness, strong-smelling urine, constipation, and dehydration that was pretty severe. Would have passed out while shopping, but found a chair just in time. BP dropped to 100/50. Now I take 12.5 mg chlorthalidone and 100 mg Losartin or 25 mg chlorthalidone and 50 mg Losartin (Dr. said doesn't matter which) and feel much better. BP same. BTW, water is NOT ENOUGH to rehydrate. You need electrolyte replacement. I found recipe for homemade Gatorade online and drink two glasses every day (secret ingredient = coconut water). This medication really works, unlike hydrocholorothyazide, and that's why I stuck with it through the tough part. Good luck - I hope it works for you, too. And don't underestimate weight loss as a solution - it's the best medicine of all and it's free!",5
My GP changed me from Bystolic to Chlorthalidone 50 mg.x2 a day. After 5 days I felt very lethargic and had to deal with erectile dysfunction. My cardiologist put me back on Bystolic 10 mg. Back to normal!,3
"I was unaware that this medication can cause severe sunburn. I use sun screen with a 40-50 SPF whenever I am in the sun and still I burned really bad. The skin on my face was very, very red and the tissue on my cheeks was swollen and painful. I peeled for 2 weeks. Since I am very active outside I stopped the med and called my physician.",3
I am having bad leg cramps at night since being on this drug for 6 days.,3
"This drug has helpeed me tremedously. I have severe osteoarthritis and T2diabetes. If I don't take this pill, I will add 5-10lbs of fluid weight. I have used this now for two years and it has helped me more than anything else. ",5
"I feel weak and tired all the time. I have only had 3 doses. I urinate more often, very thirsty, Sweat a lot and have a upset stomach. I am definitely stopping this.",2
"Extreme light headedness, dizzy turning eyes. Feeling of going to fall",2
Been using this drug for 4 days and have had the worst headaches and nausea ever in my life. I can hardly stand light without feeling ill. I am stopping this med today!!!!,2
I feel lighheaded.,3
My Primary Care Doctor put me on this medication for my High Blood Pressure.  Been on this medication for almost 3 weeks and it hasn't reduced my blood pressure at all.  In fact my BP is higher than when I was not taking anything.  ,1
"i have been on this for 5 days. 25 mg daily. Noticeable side effects. Very tired, slight blurry vision, sore arms and legs, thirsty and frequent urination. This better lower my bp",3
"My legs and ankles started swelling while taking other medication, so my doctor switched me to chlorthalidone 12.5 mg and losartan pot 100 mg. Problem gone! I am SO happy with the results. I've been on it for a couple of years.",5
"made me very dizzy.  I could not hardly walk and made me extremely tired constantly.  I stopped this med, It only made me feel worse",1
Have experience some increase of my A1C; as well as being tired. Some palpitations and some gout. The medicine have lowered my HBP.  ,3
"Provider switched me from other HTN med. After 4 days, BP went from 112/72 to 180/100, symptoms of dizziness, fuzzy headed, upset stomach/nausea. Yikes!  Stopped this med!",1
Light headiness-been on drug for 6 mos.,4
This drug makes me feel dizzy and lightheaded most of the time.   I also feel very tired all the time.  No problem with dehydration.,4
Worked very well except the acid reflux/upset stomach was terrible when using it. Looking for another drug which does not affect stomach or cause sexual dysfunction.,5
"just started light headedness, behind right eye about 10 min than went away, came back 4hrs later I felt full body weakness I think my blood vessels where very stressed (thus internal inflamation thak you Lord for my new DR.",3
"Caused constipation as it is a ""water pill.""  Dehydration is a problem.",3
"This drug causes type II diabetes, possibly in menopausal women. I had fasting glucose levels of 85 to 90 all my life. Taking this drug caused my glucose to rise to 118 in one month. Nothing else changed (I exercise & eat right) but this drug. My cardiologist didn't believe me but was willing to experiment. He cut the dose in half, my BP is still 115/70 and my glucose is down to 90. This is a major side effect and it needs to be considered when taking this drug. Be aware and get the word out to your doctors.",3
I can't really tell if it is effective or not...sure makes you p....all day!,2
"I have lost wieght.. Im not  sure  if  its from the  med,but my throat stays  flemmy.",3
Staging review msr,3
Caused drug induced Lupus.,1
I HAVE BEEN ON THIS MED FOR 4 DAYS AND HAVE BEEN EXPERIENCING MUSCLE PAIN.  I HAVE NOTICED A CONSIDERABLE DECREASE IN MY ANKLE EDEMA. YAY! I TAKE 25MG EACH DAY BUT WAS TOLD THAT I COULD TAKE IT AS I SEE THAT I NEED IT.  NO EDEMA NO PILL.  I MUST SAY THAT THIS IS QUITE A WONDERFUL LITTLE PILL BUT IT WOULD BE GREAT IF NOT FOR THE MUSCLE PAINS.  I WONT BE TAKING THIS EVERYDAY FOR SURE.,4
"I have taken Chlorthalidone for many years with little side effects.  Have to take potassium sometimes,as it lowers that in the body, but otherwise no problems.  It is the only medication we have found that works for me without causing asthma problems.  Each time I get a new physician, I have to beg them to use this instead of beta blockers.  They really don't want to give it.",5
"I started out a month ago with 50mg of Chorthaladone and after a week of taking it, I was having headaches and constipation. I am now taking 25mg by cutting in half and see the same BP readings that I was getting with the higher dosage. I do have to make sure that I am eating more fruits and vegetables and lately making smoothies with Kale. This keeps the constipation under control. I am losing the weight that I couldn't do before when taking other BP meds. I also noticed that the large veins in my hands are not swollen like before and I have more energy and less confusion and clarity in my thought pattern. I also believe that the higher dosage was causing heavy pressure on the bladder. I was one that was given so many other meds that all gave me side effects that weren't worth the cure and I believe caused me many of the problems that I have had. I finally went to the Cardiologists and he is the one who prescribed this one. The drug Diltiazem given by my PCP after telling him 180mg was given me palpatations, increased the dose to 300mg which after two days the palpataions were so bad that I stopped the meds and I made my own appointment with the cardiologist. One thing that I've found out, you must take responsibility for your own health which includes questioning any meds that you take and stopping them immediately if you don't feel right and if your doctor does not find a good option for you, change doctors.",4
"Initially I lost 12 pounds in a few days but then no more and I never gained the pounds back after i stopped using it. My last blood work showed increased LDL, total cholesterol, glucose and decreased kidney function which I am attributing to this drug. I have never had these problems before using this drug ",2
"My blood sugars prior to taking this drug were perfectly normal. After three months of taking it, I developed a high blood sugar (135)and Acl Hgb was 6.67. Does any doctor out there know if this is just coincidence or a cause of diabetes which my doctor says I now have.  HELP",4
"within 7 days, joint pain & sleepiness.  stopped the med and pain and sleepiness went away.  i stopped eating wheat and have lost weight and lowered blood pressure.  i H8t meds...",3
"This worked very well for me until I had severe reaction.  Eventhough it is very rare, I developed pancreatitis.  Ended up in the hospital.  Don't care how well it worked. Stopped med immediatly.",4
"Three days after starting this (25mg) my BP was a pretty high 144/90, my tongue hurt, and I kept falling asleep if I sat still. By 7-10 days the symptoms resolved themselves and my bp is now 122/64. Noticing no associated constipation, no dry mouth for me at over three weeks of use.",5
after taking it for a few days I passed out in public and was taken to the hospital. The cause was dehydration. This prompted me to look up the other side affects which are too numerous to list. I've decided to stop taking it and just drink MORE WATER.,1
"I took this med for about six years, then a new doctor changed it and I had to take something to relieve the asthmatic attacks the new one caused.  Eventually I was taking more of each and finally threw them all out for a few years.  Kept my BP under control with diet for a few years, then it started to rise again.  Docs tried me on two differnt beta blockers, which didn't work, so I begged my doctor to put me back on Chlorthalidone.  he did, and my BP has been normal for about a year.  I have to rehydrate often, with dry mouth, but it's worth it.",5
