comment,rating
After taking this for 3 months my A1C is still 8.  I do have some vulvar irritation but baby wipes help.  I'm also experiencing some lower left back pain.  Blood work shows no kidney problem but I wonder if this pain is due to farxiga.  May ask doctor if I should keep taking it since my A1C hasn't improved.,2
I experienced volvavaginitis with spongiotic dermatitis with prominent pigmentation incontinence.  I had to endure a biopsy and feared a vulvaectomy as a result of using farxiga for 2 months.  Dr said it may all have to be cut off!,1
So far everything has been great i have lost 60 lbs and have dropped my A1C 1.4 pts in six months other than going to the bathroom alot if i eat too much sugar i have no complaints,5
"I was only on this drug for about 10 days. I could barely walk and when I did I felt dizzy, sick to my stomach. Was not on it long enough to evaluate effectiveness.",1
"Initial results have been good lowering my glucose levels and A1C.  Taking it for five months, I did develop and still have blisters on my penis have been applying medication to reduce itching and redness. Over the past couple of months have had bouts of hives and will soon begin tests to determine source of these but don't expect anything to come from this.  After discussing with doctor today I will be discontinuing farxiga and resorting only to Metformin until hives can be diagnosed.",4
Have been taking for about 2 months.  Extreme thirst so that I can't go anywhere without a water bottle.  No weight loss.  Cost is through the roof and cannot afford.  Cannot get for free as I am retired and on medicare.  Cost is $348.  Not happening.  Biggest problem is rapid heartbeat and profuse sweating (something have never had a problem with).  Will discontinue tomorrow and see doctor next week. Never been so uncomfortable.  And the kicker is my waking blood sugar is 130-140.  A1C stays about 7-8.  Just not happy with this medication.  ,2
I tried this drug and had a pounding heart that I could feel and my heart rate was very fast.  I was very thirsty a lot and nothing I drank helped get rid of the thirst.  I just felt terrible taking this drug and I took it less than a week. ,2
"No side effects, 10 pound weight loss since I began taking. So far so good! Seems like the more sugar I take in the more often the bathroom visits.  But other than that, no complaints.  And it's free for a year.",4
Great Medication got my sugar down to 120 fasting from 200.Got my a1c down from 9.0 to 7.4.This is the BEST NEWS EVER LOST GET THIS 18 LBS from talking this medication WITHOUT DIET OR EXERCISE YES !!!!!!!,5
"Extreme thrist up to 24 oz per hour of water needed, extreme perspiration to the point of needing to change clothing 2-3 a day, back pain equal to menstrual cramping, did little to low glucose may have dropped it 5-10 points on monitor blood sugars.   ",1
I have been using Farxiga for about 6 months or so. I can really tell a difference if I forget to take it. It really helps my blood sugar. I definitely have to drink more water because it makes me dehydrated. I lost about 10 pounds at first but about a total of 15 lbs. O really do love what this med does for me!,5
Caused UI all the time.  Released too much sugar,1
very good glucose levels . lowered a1c from 9.5 to 7.1 and lost 20 lbs in 3 weeks . I stay very thirsty . My ears ring constantly and get a little yeast infection often,5
"I started this drug on Wednesday, and on Sunday my urine was dark brown, my edema on both feet went away and I lost 9 lbs.  I am currently on Janumet and Byetta, and even with them my A1C rose to 8.0.  My next 3 month blood test will reveal whether my A1C went down or not.",4
"Yes it lowered my BS, however the side effects of this drug for me were the absolute worst! All I drink is water and lots of it, but it still wasn't enough. I got so backed up that I had to stop taking it. I had unbearable joint pain too. After being off for a week or two my doctor had me try taking a smaller dose. Still had to make sure I drink loads of water, but now have a fungal infection in a place no one EVER wants an infection. Stopped taking, will NEVER take again.",4
"Have been on Farxiga for 4 months and my A1C has gone from 9.4 to 8.0, and I've lost about 6 pounds. Have not had any side effects from this drug so far. I am paying attention to my kidneys and watching for UTI's, just in case something crops up. So far so good, but I worry about the higher incidence of cancer with this medication. It will be hard to afford Farxiga after my free year prescription card from them runs out, it will be $75 a month after that.",5
"My A1C has been up and down over the years, but the last year it has been in the 7.2-8.4 range.  I've taken many different drugs that seem to work for a couple of months, but then I become more resistant and have to find something else. I finally had to start taking insulin.  The results are similar to just taking medication with the amount of insulin I take going up after a period of time.  My doctor introduced me to Farxiga last year and I have been taking it for about 5 months.  My first A1C after starting was 6.9, down from 7.4.  Since then I have had reading of 5.2, 5.1 and 5.6.  Between each reading I have worked with my doctor to reduce the amount of insulin I take.  I am now taking about 50% of the insulin I used to take and still looking to decrease.   ",5
"Have only been on it 3 months, earlier A1C 7.2, April 9,2015, A1C 6.8. I have never had this good a lowering. Did not change much.   I notice more desire of fluids, less appetite, loss about 5 lbs, more urination.  Will do blood work in July, 2015.",5
I have been on Farxiga for 4 months now. I have been taking Metformin 750 mg to bring down my A1C that was at 7.6 at its highest. The doctor introduced me to Farxiga and started taking it in December 2014. It is now April 2015 and my A1C is at 6.5 and my blood sugar is at 116. I have more work to do but it is heading in the right direction. I have lost almost 10 lbs but I don't see this as a weight loss medication. I drink lots of water and try to eat a healthy lifestyle and work in some exercise. So far so good and I hope it will stay like this. I've been lucky with no side effects.,5
"I have been on this medication for two months-my blood sugars are within the normal range and I have lost 14 lbs. I have had no side effects-I am already a huge water drinker and do not eat sugar so havent had to deal with some of the side effects others have had. I also take a daily probiotic to ward of any yeast imbalances caused by the medicine. I have been on insulin, metoformin, glimiperide and this is the only thing that has worked for me. ",5
Using Farxiga has brought my blood sugar down to the 100s and 90s. Lost 13 lbs in about 3 months. No urinary issues as of yet. My last A1c was 6.4 down from 7.4   I have not had a blood sugar over 130 in this last month.,5
"The medication has brought my A-1 cs down, but I worry about the long term effects of it with bladder cancer and the warnings, I am looking at a more homeopathic plan over this drug",5
"Finally something that brings my blood sugar down.  Discovered I must drink loads of water (which is good for a person anyway).  If I cheat and consume sugar, and as it comes out in the urine, I pay for it and have had close calls with urinary infection. So I drink loads of diet cranberry juice.  I have lost 10 lbs in the last two months, which is wonderful.  As long as I don't cheat on my food intake and drink lots of water to continue flushing my system and stave off dehydration, I have found Farxiga to be the most effective for me after taking many types of medications over the past 15 years of fighting Type 2 Diabetes.",5
This medication has brought my blood sugar glucose level down by 100 pts!,5
Did not change my AIC. Used for approx. 6 weeks. Developed worst yeast infection ever. Now 3 weeks into treatment and still not over. Will return to gyno to see if treatment drugs have to be changed again ,2
"I have low BP...this increased it dramatically, dizzy every time I stood up!  At the first twinge of UTI (after 2 weeks) I dropped it ugh.....  You lose ""WATER"" Weight from dehydration!",2
"My doctor gave me two weeks worth of Farxiga and it did wonders for my diabetes I used it with Levemir and metformin When I ate too much sugar, I got yeast infection That I hated ",5
"2 months ago I was placed on a new medication (not Farxiga) and my sugars went up not down. My sugars have not been so high in over a year 160-224 fasting. Taken this medication for 72 hours and my sugars have been 120 fasting. I am urinating more than I use to, but Nothing I can't handle. I get yeast infections constantly due to other medications so I am not to sure if I will get more. So far I like this medication. I am worried about weight loss, I am only 100 pounds now. ",5
"It's true it removes sugar, but if you eat too much sugar, you will get yeast infections. I learned that the hard way. I had no other side effects. ",5
I started with an AIC of 10 and after 3 months of Farxiga AIC is down to 7.5.,5
"caused a variety of side effects, that eventually lead to hospitalization. collapsed in house due to sever dehydration and very low electrolytes. it slowly dehydrates patients with sever reactions. it lowered my bs, but at what cost. not worth it",4
"Working excellent. It seems my Diabetes is now controlled. I use this in combination with metformin and insulin. I have used many different combinations of drugs over the years to control my Diabetes, but so far this has worked best.",5
"I've only been on this med for 3 weeks. It seems to be working very well. My blood sugar levels aren't great,  but are very steady. I feel like I would benefit more by adding metformin. Side effects have been thirst and dry mouth. I have also lost 10 lbs In  3 weeks with no change in diet.  ",4
"I have had Type 2 diabetes for over 10 yrs and always struggled to keep my A1-C under 7. I must admit I could have tried harder but it's tough when your always on the road working. I started taking Farxiga in August and last week was my first A1-C test since I started taking Farxiga. This medicine was sent from heaven. My A1-C was 5.9 I had to look twice, I couldn't believe it. Thank You, AstraZeneca, Thank You. You've made my struggle a little bit bearable. ",5
THIS MEDICATION IS RAISING MY BLOOD SUGAR LEVELS...DID NOT HAVE ANY PROBLEM WITH OTHER MEDICATION FOR DIABETES..DON'T KNOW WHY THE DR. CHANGED ME..I AM GOING BACK TO MY OLD MED..,1
I am craving salt and arthritis pain that was not severe is waking me up at night. At first I felt great now after the 2nd month its not working for me and it is expensive. I will stop taking this medication.,3
I have been on this medication for 1 month now and see remarkable improvement in the readings when I check my blood sugar levels.  I have had little to no side effects and hope my physician will take me off of some of the insulin I am currently taking.,4
"I have lost weight and its lowered my blood sugars, I am concerned too about side effects and hope if I lose more weight have lower A1Cs I can get off of it, I have had some skin issues too since starting it, not sure if its the medication or not. ",5
Initially scared by cancer talk but this drug has been used in Europe for years w/ no issues. Lowered my A1C and have lost 15 pounds with no effort. Luckily no side effects for me at this time. ,5
"The side effects are unbearable. I've had not only constant yeast infections but severe fungal breakouts in places that a woman (or man for that matter) does not want any weird fungal breakouts! I've been so depressed and unable to shake myself out of my sad spells, and for the first time in my life I experienced a UTI. I drink nothing but water because I stay so thirsty. The thirst is so severe that I can't go to my college classes without a cup of water, because an hour and 10 minutes is too long for me to go without getting a drink. It has kept my blood sugar around 100, which is great, but my BS doesn't run very high most of the time because of a healthy diet, so I've stopped taking the drug. I'm sticking to metformin 2x a day and a healthy diet. As for the weight loss, I lost an initial 4-5 pounds the first two weeks, but two months later I'm at the same weight and haven't lost any more, so it's not worth it for me. This is the worst drug I've ever taken. It's the worst. ",4
"This medication is very effective at lowering my blood sugar.  I was reluctant to take due to jock itch/yeast infection side effect, but so far, I have not suffered any of this.  I am somewhat concerned about long-term side effects  including bladder cancer. ",5
"I was dx March 20th and went on Metformin.  I averaged a 4 lb loss per month on it.  Three months later I added Farxiga.  I averaged a 6 lb loss since then.  It is now Aug 31 and I have lost a total of 32 lbs.  The weight is just falling off and seems to be coming off faster.  I've started gentle exercise.  I have to be vigilant in personal cleanliness to avoid yeast infections.  I feel them coming on but it never really gets started.  No problems with UTI.  No problems with more frequent urination.  I feel better, more energetic.  I do have blurry vision and my balance is sometimes off leaving me staggering like a drunk but I just have to concentrate and maybe sit for a minute and it passes.  This could be a side effect of a different medication that I take and  not the Farxiga.  Did I say that I FEEL good?  I thought life was just going to be pain until I finally died but I am now able to enjoy myself!  I get Farxiga free with the prescription card offered on their website.  My insurance does not cover it and it costs $348.00 a month at Walgreens.  Thank you for this free offer!!!",5
"Have been on for 3 months and thrilled at my low BS now plus have lost 20 lbs in this time. Nothing had worked for me. Have had to take cranberry pills every day to keep from getting UTI and Diflucan for yeast infections. But in order to lower my BS and lose weight, I will tolerate these side effects.",5
"This drug came highly recommended. I was expecting frequent urination but this was a serious understatement. I was going every 30 minutes and drinking everything I could get my hands on. In less than a week I returned to my physician, had stat labs drawn and was admitted to the hospital for two days to flush the drug from my system. Potassium, and creatin were high and I was extremely weak.",1
It helped me keep my sugar down very good.,5
"Medicar & my insurance dont pay for this drug. $314? What a joke! Got to be something out there that helps that is affordable. Told my Dr that and he said ""what do you want me to do about how much it costs""?",4
"I was excited to start this med. but I urinate ever hour and at night ever 2 hours.  On the plus my bs is lower and I lost several lbs the first week.  That's the only reason I stayed on the med. is because of the weight loss.  Seems to be some bad side effects in the long run CANCER, from what I read.  I'm reading reviews on other meds.  hopefully safer and more reviews.",2
"I took 5mg of Farxiga to start.  It worked for a few days and then had no effect on BS.  Initially lost 4 pounds, but gained that back.  Doc put me on 10mg and still not working.  I also got two yeast infections in three weeks.  Other reviews state that users were tired.  I have been very tired and having trouble waking up!  Wasn't sure what was up, but now I am wondering if it is caused by this drug.  Very bummed.  It worked very well for two days.",1
"I was only able  take it for 4 days. Made me feel weak, tired and gave me a yeast infection. Why would manufacturer think that a woman would want to take something that would give them a yeast infection?  MISERABLE!",5
This medicine made me feel all over weak extremely tired just plain sick.  I had to go to bed and discontinue after 3-5 days. Standing was worse.,3
No problems. Controls blood sugar well. Curbs appetite.,5
"Farxiga is the first oral med to work for me.  As a side benefit, I am losing weight without even trying.   I have read the cautions and I don't fall into the groups that should not take this.",5
"Even though this drug has worked well for me, I am considering discontinuing use of it, because of the articles stating that it can possibly cause bladder and breast cancer. I very disappointed, because it was working so well for me.",4
I am fully satisfied except few episodes of Hypoglycemia encountered by me necessitating to take glucose. ,5
"I have been a Type 2 Diabetic since 2010, and was keeping my BG somewhat managed with Metformin and Diet, until this year.  My numbers shot up to the low 200's, so my physician put me on Glimepiride.  My numbers have come back down to the 120's.  I haven't gotten an A1C with the drug yet, but hopefully it'll be lower.   ",4
"68 y old 188lbs. On metformin for 20 yrs. dose slowly increased to [email protected] 2 day. it did not work as well. started glipiride @ 5MG. still so so. Made drastic diet change, cut most carbs ",3
other drugs could not get my A1C down. on glimepiride 2mg in the morning has gotten me down.  from a steady 150 to 180 down to 100 to 120.  only side effect seems to be a tired feeling all day.  will check with my doctor at next visit.,5
I had tried metformina and Onglyza before and in my Glimipirida is the best drug so far. I'm taking 1mg after breakfast and another one after dinner. I can keep my levels below 140 after meal and in the morning I wake up with 80 ,5
"I've had Type 2 since 2009.  Take 2000 mg Metformin nightly, but was still not able to control my fasting BGs.  Started Glimepiride 1 mg nightly before dinner.  Sometimes my BG level 2 hour after dinner is in teh 90's and my morning numbers are usually in the low 100's.  My last 5 A1Cs have been below 6.  My new doctor suggested stop taking Glimepiride since my A1Cs were so low and the Glimepiride could keep me from losing weight.  I've been off it for almost 2 months now, I haven't lost a bit of weight and my morning numbers have been above 130 and one day it was 178.  I think it's time to go back on it and maybe get another doctor.",5
This medication has not helped me at all.  We have increased dosage and still no help.  I am limited to the drugs I can take due to kidney disease.  ,1
"I have taken metformin since 2002, started at 500mg a day, up to 2000 a day. 3 years ago I had started to have major pancreatitis, sugars went up, A1C went up. I wore out my ability to utilize metformin. My doctor switched me to Tradjenta 5mg and Actos 30mg to replace metformin. After 6 months I started to use Glimepiride 2mg a day just now, first day I crashed a little because I dropped 100 points within 2 hours. When youâ??re not used to that big of a drop you it does not feel good. I had 2 spoons of honey and within 10 minutes felt normal. I have lost over 60lbs over 15 years, lots of hard aerobic exercise, zone diet foundation for eating. One thing that really works for constipation is lots of fiber, I mean psyllium husks based is the most effective aside from fruits and vegetables that are really high in fiber. Itâ??s a lot of work to be a healthy diabetic but worth it.",5
"Been taking for 11 months, it did reduce my A1c but had bad gastric reactions. Constantly constipated. Also, raised my liver counts dangerously high. I would never had known if I had not participated in my company's health fair. Regular doctors don't check your liver if you are not a drinker. If you are feeling tired all the time, have your doc check your liver!!!",4
I am 65 years  old male.I was taking  1000 mg of metformin for about 5 years. I started to get itching and hives so my doctor prescribed glimepiride 2 mg. it has controled my blood sugar level but I feel tired all day.may be I should talk to my doctor about adjusting my dosage. I also should be eating lunch regularly.It really makes more hungry for food.,5
"This has really been beneficial - I couldn't get my A1C down on the highest dose of Metformin alone.  In six months, it has dropped from 8.4 to 7.1 with zero side effects.  They said it could possibly lower your blood sugar and you'd get really dizzy, but I am always anyway so haven't noticed a difference!",5
I was taking 1000mg metformin 2x/da. A1C kept rising; daily meter readings were erratic. Started glimepiride; no change in A1C; readings were quite high in a.m. Started 30 units of insulin; A1C dropped from 9 to 7.9 to 6.8; morning readings still very high; afternoon/evening readings often drop to 45-60. I attribute this to having to take glimepiride in the morning and not at the same time as metformin.  Asked doctor if I could stop glimepiride and take one of my two doses of metformin in the morning instead of noon; he said no because its working and I just can't see it. Meter readings consistently range between 45-350. I'm seeking another doctor.  ,1
"I was taking Glimepiride(1mg,1/day), it was working well. I had a new doctor, and she switched me to Metformin (500mg, 2/day).  With Glimepiride, my A1C dropped from 6.4 to 5.7 in six months but with Metformin my A1C went from 5.7 to 7.8 in 8 months, and with terrible dizzy spells and nausea. So I am now back to Glimepiride! No liver or kidney problem!!! ",5
"I was on Janumet but decided I did not want to risk cancer so the doctor put me on 2mg of glimepiride and 1000mg of metformin. It has been great just have to watch low blood sugar when working harder than usual. I have since dropped to 1 mg a day, I wish Metformin did not tear up my stomach as bad as it does.",5
"Struggled with Metformin and Onglyza duo for a year or so. Dr. added 2mg glimepiride and BAMM - numbers are much lower.  A1C dropped dramatically from over 7 to 5.0.  Just make sure you have steady meals as it does drop glucose levels to the 70s if you're not eating at normal intervals.  Overall, very good so far.",5
"started off on 2mg didn't help my counts.  It made them go up.  by the time i got to 8mg, i started getting really weak, tired, chest pressure,effecting my eyes and felt like my skin was crawling and it messed with my kidneys.  stopped taking this medicine after 30 days.  Went back down to 2 mg.. it didn't help. stopped taking it all together today. my skin no longer feels like it is crawling and my eyes are getting better.  now have to go see a specialist since he isn't sure on what to do now.",1
"went from 1mg, then 2mg and did not help blood sugar. Two days ago was switched to 4mg and my blood sugar has sored. 289 yesterday and 233 today, after meals check. Had to quit taking metformin due to kidneys.  Why would the stronger dose make my blood sugar go way up? Had lettuce salad with chicken strips the first day and veggies with smoked beef sausage the second day.",1
"just started this med after metformin gave me unbearable cramps and loose stools!! Hoping it works, scared of side effects...",3
"I am 59 years old and started taking Glimepiride 2 mg twice a day about 3 or 4 years ago. I started noticing petit mal seizures shortly afterwards, but contributed them to other medical conditions. I started having gran mal seizures in November 2013, with the most recent seizure on 10/2/2014, where I was unconscious for 25 minutes. I need to find out if others are experiencing seizures also. I've decreased the dosage to 1 mg twice a day, but my sugar levels are rising. Any help or information would be appreciated. Thank you!   ",4
"I have been taking Glimepiride 4mg for less than a month.  I split the pill in half and only take 2mg a day.  It made me very light headed at first and dropped my blood sugar numbers by 100 points the first day I took it.  I do notice frequent urination and slight constipation since starting the medication.  I also am taking 1,000mg of MetFormin a day to control my Type 2.  ",5
I have noticed a slight sore throat on occasion and I see sore throat is one of the side effects. Has anyone else noticed this as effect of glimepiride?,5
"When initially diagnosed with Type 2 diabetes I started with metformin and insulin. After six months the doctor replaced the insulin with 2 mg of glimepiride per day.  My glucose levels have continued to drop.  My A1C when I was diagnosed was 12.4 and it is currently 6.3.  My main concern is that gimepiride can cause hypoglycemia if you are not careful with what you eat (or what you don't eat!).  I find that if I don't have a mid morning snack my glucose level tends to be too low late morning.  This may also be related to the fact that I very frequently exercise early in the morning.  I have not have any side effects from taking glimepiride and has allowed me to get off of insulin, so I am extremely happy with it.",4
glampiride has worked awesome for me for the first 8 years then they must of changed something in the ingredients in it because i started breaking out with a terrible horrible rash. the doctors took me off of it.  now they have been treating me with other diabetic meds but my A1C and my sugars are higher than before.   did they change the ingredients in the glimepiride with in the last 3 years?,5
"I can't take it at night, it causes my blood sugar to bottom out,",2
It lowered sugar level from 115 to 90 the first few days of use as substute for mediform I was taking.,5
one mg seems not to be strong enough.,3
"Just started 2 mgs at the beginning of Dec. Fasting blood sugars have been between 190-210 for a long time. After several days, my fasting was good, but shortly after eating a snack or meal, I get really jittery and grab everything in sight to get my blood sugar up. Just haven't been able to quite manage it. I cut down to 1 mg. but am still having the shakes, not as bad, but not sure what to do.  See my doctor again in Feb. ",2
"Does not lower my blood sugar levels, also take Januvia which does not help either",2
advised by doctor.,3
"I have been using glimepiride since april 2012;started with a dose 4mg aday before breakfast then gradually with low dose.Until now am using it, 2mg aday before breakfast. I found out very effective in my case, type 2 diabetes. ",5
Immediately could not breathe upon ingesting Glimepiride (Duetact). Was totally scary! Turned blue; thought I was dying!  Thought maybe reaction was because I happened to be in area of high altitude first time taking pill but happened again @ sea level. WHAT ingredient in drug caused this? Need to know so I can avoid!,1
Started out with fasting blood sugars at 109 each morning and they have increased to 157 today. ( About a week and a half now) I also take Januvia 50mg each morning. I don't eat anything after 5 or 6pm.  What is wrong?,3
"Doc put me on Metiformin, but side effects were to much to handle. Then onto Actos, but after news reported it causes bladder cancer I stopped it. Now I take 2mg Glimepride one a day and no side effects so far. Sugar levels range 80-130. Also on Paleo diet and limited exercise due to rare EIA.",5
2mg pill with breakfast daily. 4-4.5 hours later is when low BS becomes evident. Time for lunch without fail.  Sensible amounts of good food with some exercise (walking) keeps my weight and A1c (5.7-6.1) in check. Using for 9 years. Also affordable. $10.00 for 90 pills.,5
I started taking Amaryl about three years ago.  It was working very well until about 6 months ago.  My A1C has gone from 6.2 to 7.5.  The drug seems to have lost its effectiveness,1
The main side effect was severe diarreha,3
BS had styed 300 to 400 for months taking 2000 mg metformin dr put me on 2 mg each morning along with victoza 1.8 mg along with the 2000 mg metformin BS was down almost immediatly however after a month BS dropped to 50 several times dr changed it to 1 mg in evening no more low BS A1c  was 9.2 in Oct now 5.2 very happy!!,5
"I have been on this medication for about 6 months, it has lowered my bs but I have gained some weight, I take 1mg along with 1/2 metformin in the am and 1/2 metformin in the pm-having some issues with yeast infection not sure if it is the meds or something else. Don't like the weight gain.",5
"I took 2 mg 1/2 hour before eating, much nausea, I need to eat something substantial and take the med when I eat, then the nausea stopped. I've had a small amount of itching and a small amount of dizziness, my bs went down in AM from 362, 315, 175, 125. So far so good. I've only been on it one week.",5
I take glimepiride 8mg in the morning and by late afternoon my sugar drop to acceptable level around 120 (+/-) 10 with Victoza 1.2 mg.,4
okay i started taking 2mg once daily but had to cut to 1mg because bs was going too low also this drug is very string compared to metformin i took that for a couple of short periods because i was getting severe g.i. distress a nurse told me glimepiride does stuff with fat cells and its harder to lose weight im now doing okay as long as i dont screw up on carbs it just goes to say you may have to change dosages or medicines to get thebs where it should be before and after a meal also i reccomend seeing adiabetic counselor and they can realy provide you with info,3
This medication gives me headaches and trembeling of my hands. It works better than the metphormin I was on. The dr. told me this has higher risks so a I am a lil worried about this medication. I don't understand why he doesn't have me checking my glucose levels.,4
Taking 1mg at this time-will reduce to 1/2 because of short term dizzyness. ,5
"Easy to use, haven't experienced any problems with side effects.",5
"Bad head-ack stomach pain and bloot alot and tired, feeling like I will through up alot. agitated. ",2
I want to know how 1 mg can be of help ?,5
I am taking metformin 1000 mg.a day was taking Januva and Glimidine l day stop the Januva cost $160. copay started 2 a day Glimidine bs in am aalway under 100. average 80-90 2hr after eating. don;t know why I needed the Januva? should I take it again?,3
my left side goes num with heat down my leg,4
Juststarted 1mg in am with breakfast.Also taking Metforman in the pm 2000mg AM readings BG 200. The rest of the day 270 2 hrs after meals. Evening before bed is 200. Just had  sweating at night. checking with the Doctor ,3
excellent medication,5
hives on face and sleepiness,3
Was taking 4 mg. twice a day. New diabetic dr. cut dosage in half. Believe this was a mistake.,3
I have no control over my bowel movements,4
"i have been on this medication for 2 weeks, my blood sugar has dropped from the mid 300's to 80's! i also take metformin, both pills twice a day. so far so good. hope i don't gain weight from it =)",5
I NEVER ITCHED BEFORE..NOW EACH AM I WAKE UP WITH HIVES AN MY BODY.............,1
"Dr. had me on 4mg/day, checked A1C, around 10, and he doubled to 8 mg/day, 4mg am and 4mg pm. I developed irregular heart beat. Dr. said it was not a side-effect of Amaryl. I went with my heart fluttering for a couple weeks and I decided to cut from 8mg back to 4 mg in 2-3 days heart okay. My Dr. sent me to heart specialist - ran tests. Heart was fine. Now bs between 130-160. To chat about this: [email protected]",4
would like to know if this medication causees rash on the face?,3
I take 1/2 tablet at AM and 1/2 tablet at suppertime. I also take 2 Metformin at AM and 2 at PM as prescribed by my doctor. I have experienced weakness and tiredness so I had to quit taking it and now I feel fine.,5
just started taking it so have to give it time,3
"while sugar levels have dropped, I am experiencing major dizziness.",3
all i can say is i hope it works better than metforim ,3
1mg tablet every morning before breakfast I used to take.My HBA1C test result changed from 6.1% to 5.5%.,3
"Of particular interest to me is how it is determined the dosage prescribed.   I am currently taking 4mg once daily.  I try to maintain a proper diet; but, my glucose meter levels flucuate between 105 to 155 on the norm. Generally I can expect the higher end readings after drinking a lemonade or soda the night before.  Also, I have friends who are currently taking Metformine in amounts of 1000 to 2000 mg daily.  I do wonder why my dosage is seemingly low compared to them.  I would like some response if possible.  Thank You.",3
before taking glimepiride my sugar would run 250-385 in the mornings.now it's 89-165.,4
"If taking in the AM, my blood reading is high the next morning, if taken in the PM my reading is good, but I have itching so bad at night if I take it at night. Going to have my meds change. Also effected my eye vision",3
"I hate it. I have been on it for five days and feel awful. I feel sick, hungry and nervous. I am not going to take it anymore. Will call doctor.I am also on Januvia. No side effects from that. It just wasn't working alone as well. ",1
Since being on this med my blood sugars have gone from 400+ to almost normal. It hasn't been above 200 since taking it the lowest it's been is 98. My A1-c went from 9.1 to 7.2 in 3 months of taking it. I am very pleased with the med.,5
I have been able to control my blood sugar. I usually take this medication at around 7AM in the morning with breakfast and promptly take lunch at 11:30AM. I had low blood sugar incidents when i miss lunch at 11:30. ,5
This medication does not lower my post prandial blood sugar very rapidly...and if I don't eat several hours after taking it I have a hypoglycemic episode. ,1
must be careful of LOW blood sugar,3
it doening the job,1
"has lowered my blood sugar, easy to take no side affects",5
"My doctor abruptly stopped metformin, after my complaints about stomach cramps and nausea. The doctor then Glimepiride to medications. This medication does not offer the same blood sugar control as metformin.",1
"I agree with feelingblue in his review.  I took 2 mg for months and felt very miserable, my bs did not go down and I did not associate how I was feeling with the drug until my doctor increased the dosage.  I had stomach problems, decreased energy, loss of interest in doing anything.  I forgot to take the Glimepiride one day and felt really great; took it the next and felt awful.  I called my doctor and went off the medication until my appointment next month.  I take Janumet for blood sugar and glimepiride did nothing to lower it as far as I can tell.  I also have high morning readings.",1
I have developed serious heart burn and stomach pain on consumption of this drug,4
REDUCED MY BGL BY 50+ POINTS. DR. REMOVED IT AND BGL WENT UP 50+ POINTS.  NO SIDE EFFECTS AND EASY TO TOLERATE.  BACK ON DRUG AND BGL IS BELOW 130.,5
not too effective.,3
After one week of taking this drug.  I had un-controlable diarrhea.  I could not leave the house.  My doctor's nurse said I should keep taking the drug and the symptom MIGHT go away within a week.  ,1
I was taking this drug with 1500 mg of metformin at night with my last meal of the day because I had high sugar readings in the AM. Doc told me to switch to taking it with my usual dosage of 1000 mg metformin in the AM with breakfast - I experienced low blood sugar count of 56 about 4 hours after eating breakfast. I usually can't go under 100. Now the sugar is going too low. Does it work? Yes. Work too well? In my case the answer is probably yes.,4
"It is lowering my sugar levels,",4
"After reading some of the comments here, I now know others have similiar problems.  I was taking insulin injections to ensure that I would have a good knee surgery recovery.  It started to become noticeable that the insulin was starting to have no effect.  My doc put me on metformin, however, that caused severe stomach pain.  I could not handle even 1/2 of a pill.  He tried Glimperide at 4mg morning and 4mg evening with a meal.  I began to see a lower bs, so he increased it to 6mg twice a day.  I see this is an extreme dose, according to what I am reading here.  My stomach pain is once again flaring up, like an ulcer is developing.  I guess it is time to loose weight.  My stomach is bloated, extended with hard knots.  I am gaining weight.  ",4
"I was recently diagnosed and put on 2mg glimepride at breakfast and 500mg of metformin with dinner. In less than a month, my bs has dropped from 346 to 100, my vision has improved, and I've had no noticeable side efeects. ",5
"Dr. had me try Metformin, but I experienced higher A.M. readings than with the Glimepiride 4mg. Now back on Glimepiride 1/2 tablet with breakfast and 1/2 tablet with dinner. Full tablet in A.M. caused hypoglycemia around 11 A.M. Avandaryl caused the same problem about 2 years ago, and was the reason to switch to Glimepiride.  Anyone else experiencing this? ",5
"I've been taking metformen 1000mg and glimeiride 2mg in morning and 2mg at night I still have high bs in the morning, I don't have any side effects, just doing what I would like, A1C is 6.4 but bs is 200 after a fast.",2
"Have had type II for about 8 years. Take 1000mg of Metformin twice per day and Januvia at night. Januvia causes some stomach issues in conjunction with certain foods - sugar substitutes so avoid those at night. Just started Glimepiride and had to 1/2 it to avoid low sugars so taking 1 at night and 1 in the morning. So far so good; but, only been taking a few days. It's important to check sugars often to see affects of this drug.",5
It has worked better for me than other prescrition (oral) medicines to lower my blood sugar...,5
"no side effects, this med allowed me to stop taking actos and junivea, all three were causing low bs down to 54 and 46 with glimepiride alone bs stays around 110 to 93, with junuvia and actos bs was 130 to 146",5
makes my stomache very upset,2
have been on this for about 4 months 2mg in the morning along with metformin seems to work fine lowering my bs but noticed sudden weight gain! going to stop taking it for awile to see what happens doctor has approved of this for now but may have to start it again seems that by blood presure has increased a little (but no other side effects)tp.,4
No side effects have occurred while I have been taking this medication. My results for lower sugar reading has been positive.,5
Take 2mg in AM and 2mg at night along with insulin injection.  Very satisfied with results. Blood sugars are under control and A1C is down to 6.3 from a year ago when it was 11.8,5
"Been on this combined with Metformin for 1 month to lower blood sugar. Seems to be working but cant tell if its causing side effects. Feel lousy, upper stomach issues, sternum and rib pains, anxiety feels elevated. Taking Prilosec too, 20mg. All Dr ordered, but feel like either i have more issues, GERD, etc. or is from these meds? Have endoscopy scheduled. Rest of blood tests all normal, EKG all normal. Tired of feeling miserable.  Any one else have these feelings?",4
